Dates,AAPL.O,AMGN.O,AXP,BA,CAT,CRM,CSCO.O,CVX,DIS,DOW,GS,HD,HON.O,IBM,INTC.O,JNJ,JPM,KO,MCD,MMM,MRK,MSFT.O,NKE,PG,TRV,UNH,V,VZ,WBA.O,WMT
19/02/2014,19.19,123.35,88.84,128.39,96.21,63.02,22.28,113.6,78.87,NULL,163.26,76.45,88.48808816,174.7472538,24.5,91.64,57.26,37.1,95.55,130.56,52.48207104,37.51,37.41,78.14,84.01,73.55,55.97,46.53,65.51,74.85
20/02/2014,18.97,123.49,89.01,129.56,96.92,63.01,22.3,114.6,79.19,NULL,164.5,77.48,89.06880611,175.9985186,24.74,92.38,57.58,37.3,95.75,131.56,53.21628606,37.75,37.79,77.92,83.81,73.48,55.865,48.12,66.55,73.52
21/02/2014,18.76,123.85,88.75,128.28,97.5,63.59,22.13,112.68,80.13,NULL,164.5,77.74,89.42104487,174.5944276,24.42,91.52,57.61,37.18,96.45,131.57,53.42606178,37.98,38.24,77.97,83.79,73.81,55.84,47.27,66.32,73.12
24/02/2014,18.84,125.79,89.92,129.59,97.32,63.91,22.12,114.15,80.73,NULL,166.54,77.87,89.25920544,175.2248358,24.63,91.11,58.03,37.5,96.5,132.2,53.56909068,37.69,38.92,77.86,83.44,76.01,56.5475,46.23,66.52,73.35
25/02/2014,18.64,124.36,89.91,126.78,96.41,63.66,21.84,114.97,80.21,NULL,163.48,80.98,89.36392507,175.0146997,24.62,91.11,57.03,37.77,96.62,132.93,53.31163866,37.54,39.055,78.12,83.34,75.32,56.7775,46.29,66.95,73.35
26/02/2014,18.48,121.86,89.73,126.61,97.2,63.74,21.93,115.51,80.08,NULL,162.8,81.7,89.3544051,175.8074858,24.8,91.11,56.75,37.87,95.89,132.86,53.65490802,37.47,39.21,77.86,83.43,76.06,56.5275,46.35,66.51,74.78
27/02/2014,18.85,123.08,90.29,128.56,96.7,66.22,21.92,115.69,80.48,NULL,165.38,81.97,89.83992339,176.9632343,24.76,91.36,56.69,38.07,95.08,134.34,54.02678316,37.86,39.01,78.19,83.85,76.02,56.57,47.5,68.19,74.56
28/02/2014,18.79,124.02,91.28,128.92,96.97,62.37,21.8,115.33,80.81,NULL,166.45,82.03,89.90656316,176.8677179,24.76,92.12,56.82,38.2,95.15,134.73,54.34144674,38.31,39.15,78.66,83.84,77.27,56.485,47.58,67.95,74.7
03/03/2014,18.85,123.69,89.97,128.22,96.31,61.49,21.57,114.84,79.46,NULL,164.74,82,89.09736601,175.9985186,24.5,91.56,56.21,38.12,94.32,132.21,53.79793692,37.78,38.695,77.48,83.18,77.1,55.36,47.31,67.4,74.12
04/03/2014,18.97,126,92.61,130.23,97.02,63.07,21.82,115.32,81.71,NULL,168.73,82.87,90.05888262,178.0807762,24.61,93.34,57.26,38.31,94.98,132.68,54.40819356,38.41,39.31,78.45,84.11,78.13,56.375,47.9,69.09,75.13
05/03/2014,19.01,126.19,92.14,128.79,96.37,63.68,21.87,114.43,82.68,NULL,171.9,82.91,90.11600242,178.749391,24.5,92.59,58.16,38.35,95.02,133.85,54.23655888,38.11,38.71,77.82,84.37,77.99,55.7025,47.38,68.48,74.8
06/03/2014,18.96,124.19,93.52,128.86,97.6,63.14,21.82,114.85,83.34,NULL,172.6,82.41,90.20168212,179.226973,24.63,92.89,58.9,38.47,95.58,134.08,54.59889876,38.15,39.11,78.06,84.4,77.64,55.965,47.46,66.71,74.88
07/03/2014,18.94,122.26,93.86,128.54,97.05,60.74,21.73,115.08,82.21,NULL,174.26,82.55,90.8585598,179.2651795,24.64,93.32,59.4,38.55,95.5,134.11,54.79913922,37.9,39.73,78.38,83.93,77.4,56.39,47.15,67.21,74.58
10/03/2014,18.96,125.4,93.7,126.89,96.75,59.78,21.69,115.84,81.97,NULL,173.51,82.18,90.67768044,178.033018,24.84,93.45,59.2,38.65,95.2,133.56,54.65611032,37.82,39.49,78.53,83.78,77.88,56.375,47.03,66.78,74.43
11/03/2014,19.15,124.27,93.2,125.67,96.84,61.02,21.61,114.51,81.05,NULL,169.89,81.29,89.59240426,178.3864286,24.73,93.49,58.19,38.8,98.78,132.51,54.05538894,38.02,39.4,78.95,83.58,77.78,56.795,46.7,66.52,74.92
12/03/2014,19.16,125.98,92.9,124.43,96.82,61.52,21.82,115.65,81.38,NULL,169.72,80.56,89.34488514,177.8706401,24.76,93.6,57.92,38.47,98.71,132.57,54.16981206,38.27,39.485,79.24,83.43,77.6,56.525,46.36,66.93,75.53
13/03/2014,18.95,123.96,90.69,121.89,95.61,59.06,21.52,114.45,79.93,NULL,166.7,78.8,88.39288849,175.6546596,24.57,93,57.42,37.97,97.37,130.81,53.19721554,37.89,39.265,79.19,82.59,77.01,55.195,46.03,66.93,74.93
14/03/2014,18.74,122.54,90.17,123.11,95.39,58.16,21.3499,114.1,80.07,NULL,165.35,79.38,87.59321131,174.0404324,24.5,92.81,56.8,38.17,97.58,129.83,53.1113982,37.7,39.16,78.98,82.66,75.7,55.1925,46.08,67.07,74.28
17/03/2014,18.81,123.86,91.26,125.42,95.67,58.32,21.51,115.07,81.39,NULL,166.84,79.58,88.91648665,177.4790228,24.7,93.93,57.58,38.27,97.6,132.27,53.64537276,38.05,39.49,79.84,83.54,76.76,55.945,46.31,67.34,74.68
18/03/2014,18.98,127.47,91.59,124.04,96.41,59.63,21.63,116.24,81.99,NULL,168.09,79.82,89.24968547,178.4341868,24.82,93.94,58.06,38.4,97.31,132.74,53.74072536,39.55,39.82,79.77,83.95,78,56.6025,46.7,67.2,74.77
19/03/2014,18.97,126.58,90.73,122.24,96.04,58.43,21.63,115.2,80.52,NULL,168.18,79.75,88.43096836,176.4283424,25.02,93.59,58.3,38.14,96.1,131.23,53.38792074,39.27,39.575,78.78,83.2,79.96,55.955,46.36,66.83,74.38
20/03/2014,18.88,127.05,91.69,123.73,96.21,59.12,21.83,115.51,80.81,NULL,169.22,80.09,88.48808816,179.4753156,25.425,94.12,60.11,38.45,96.6,132.43,53.00651034,40.33,39.635,78.32,83.23,81.53,55.455,47.21,66.5,75.38
21/03/2014,19.03,122.93,91.52,122.58,97.39,57.03,21.64,115.63,80.35,NULL,166.95,80.42,88.52616802,178.3004639,25.17,95.93,60.17,38.44,95.47,133.12,52.11973116,40.16,37.605,77.88,83.78,81.34,55.8425,46.91,64.75,76.1
24/03/2014,19.26,121.28,91.01,123.42,96.85,56.36,21.57,115.85,79.49,NULL,165.72,79.66,87.55513144,179.809623,25.12,95.2,61.07,38.4,96.18,132.42,51.28062828,40.5,37.43,79.3,83.86,81.28,55.1875,47.01,64.31,76.76
25/03/2014,19.46,120.63,90.84,124.02,98.59,56.65,22.34,117.09,79.55,NULL,163.25,79.47,88.00256987,186.2951866,25.46,97.38,60.93,38.62,95.91,134.06,52.62509994,40.34,36.825,79.81,84.03,81.1,54.6,47.22,66.42,76.87
26/03/2014,19.28,120.11,89.66,123.53,97.8,55.21,22.32,117.71,78.62,NULL,161.73,78.87,86.47937523,183.9836897,25.3772,97.05,59.9,38.61,95.84,133.09,53.41652652,39.79,36.61,79.5,83.43,81.54,53.92,47.01,64.93,76.23
27/03/2014,19.19,122.29,89.99,123.21,98.45,55.97,22.02,117.67,78.48,NULL,162.29,78.68,85.96529705,181.3187821,25.31,97.28,59.92,38.82,96.16,132.84,53.14000398,39.36,36.66,79.65,83.49,81.02,53.9425,47.69,64.35,76.14
28/03/2014,19.17,120.55,90.46,124.46,99.39,55.75,22.33,118.5,78.99,NULL,162.3,78.72,86.52697507,181.9109838,25.62,97.44,60.04,38.95,97.24,134.2,53.37838548,40.3,36.77,79.76,83.99,81.62,53.0225,47.42,65.36,76.01
31/03/2014,19.17,123.34,90.03,125.49,99.37,57.09,22.415,118.91,80.07,NULL,163.85,79.13,88.30720879,183.8595184,25.814,98.23,60.71,38.66,98.03,135.66,54.13167102,40.99,36.93,80.6,85.1,81.99,53.965,47.57,66.03,76.43
01/04/2014,19.34,126.07,91.17,128.21,99.81,58.8,23.1,119,81.57,NULL,165.92,79.38,88.78320712,185.779398,25.99,97.94,60.67,38.41,97.9,136.53,53.75026062,41.42,37.195,80.34,84.39,81.84,53.675,47.75,65.83,76.77
02/04/2014,19.38,125.98,90.4,128.31,102.63,58.15,22.99,119.35,81.67,NULL,167.27,79.95,89.37344504,184.8719922,25.89,98.23,60.48,38.33,97.59,136,53.83607796,41.35,37.27,80.13,84.65,81.61,53.665,47.82,66.35,77.18
03/04/2014,19.24,124.13,90.98,128.78,102.55,55.74,23.09,119.04,81.69,NULL,166.09,79.4,89.75424369,184.0505512,26.41,98.26,60.66,38.07,97.66,136.14,53.59769646,41.01,36.995,80.1,84.98,82.25,53.7525,48.12,67.09,77.46
04/04/2014,18.99,119.11,89.17,127.38,102.17,54.41,22.7117,118.8,80.43,NULL,163.24,78.72,88.84984688,183.1718003,26.16,98.42,59.81,38.22,97.87,135.86,53.51187912,39.87,36.42,79.77,85.2,81.53,51.925,48.04,66.05,77.31
07/04/2014,18.70,118.82,86.6,125.59,101.11,53.97,22.85,117.34,79.13,NULL,158.56,77.13,87.48849168,185.7985013,26.485,97.89,59,38.62,97.01,134.4,52.62509994,39.8,35.415,80.49,85,81.08,50.8525,48.12,65.1,77.31
08/04/2014,18.69,117.98,86.49,124.15,102.39,55.21,22.94,117.8,79.57,NULL,156.56,77.11,87.55513144,184.6236496,26.91,98.06,58.85,38.9,98.08,134.84,52.48207104,39.82,36.46,81.35,84.73,80.66,50.6475,48.21,63.82,78.18
09/04/2014,18.94,120,88.72,126.88,102.99,56.95,23.12,119.1,80.47,NULL,158.16,77.76,88.73560728,187.823449,26.98,98.95,59.27,38.99,98.35,135.84,54.4463346,40.47,36.78,81.49,85.82,81.39,51.885,47.98,65.52,77.97
10/04/2014,18.70,114.11,85.36,123.64,102.26,54.55,22.65,116.69,77.51,NULL,155.98,76.78,86.95537356,186.9064915,26.425,96.54,57.4,38.89,99.43,133.97,53.2544271,39.36,36.225,81.09,84.99,79.99,50.3875,47.47,63.4,76.89
11/04/2014,18.56,111.94,84.54,122.07,101.45,52.87,22.46,117.03,77.01,NULL,152.72,75.7,86.06049671,186.4384612,26.1799,96.87,55.3,38.63,99.29,132.39,53.32117392,39.209,35.625,80.76,85.3,78.95,49.1575,47.07,64.26,76.5
14/04/2014,18.63,113.32,85.5,123.25,102.78,53.78,22.85,118.7,77.62,NULL,154.74,75.97,86.55553497,188.9027843,26.56,97.14,54.96,38.73,100.11,133.15,52.98743982,39.18,36.19,80.81,85.5,79.18,50.2525,47.27,65.67,77.38
15/04/2014,18.50,115,86.04,124.27,102.5,55.23,22.89,120.3,77.66,NULL,154.92,75.89,87.30761232,188.1864113,26.77,99.2,54.8,40.18,100.83,134.09,53.4451323,39.75,36.14,80.84,85.89,79.51,51.0125,46.92,66.01,76.88
16/04/2014,18.54,115.54,87.4,126.04,102.93,55.98,23.03,121.83,78.95,NULL,157.22,76.58,88.82128698,187.5942096,26.93,98.75,55.26,40.59,100.83,136.77,53.64537276,40.4,36.55,81.65,86.78,78.19,52.34,47.1,66.16,77.22
17/04/2014,18.75,115.46,86.22,127.92,102.83,56.1,23.21,123.68,79.99,NULL,157.44,77.09,88.63088765,181.4907116,27.04,98.96,55.22,40.72,100.25,137.73,53.84561322,40.01,37.015,81.76,86.68,75.78,51.9875,47.6,66.75,77.66
21/04/2014,18.97,117.02,86.67,127.82,102.64,56.11,23.4,124.24,79.11,NULL,157.8,77.96,88.70704738,183.6493823,26.95,100,55.03,40.75,99.67,138.62,54.5893635,39.94,36.95,81.56,86.4,74.95,52.2825,47.98,66.13,77.6
22/04/2014,18.99,119.3,87.07,127.55,103.69,57.08,23.52,124,79.45,NULL,160.46,79.67,88.85936685,183.5347626,26.84,100.18,55.81,40.71,99.32,138.89,55.08519702,39.99,37.175,81.25,86.89,75.76,52.4925,47.92,67.38,77.56
23/04/2014,18.74,113.315,87.13,130.63,103.38,55.64,23.5,124.69,79.52,NULL,160.45,78.52,89.51624453,183.1335937,26.75,100.22,56.05,40.73,99.13,137.99,54.827745,39.69,37.05,80.36,88.13,75.33,52.205,47.43,67.39,78.04
24/04/2014,20.28,113.72,87.41,129.86,105.28,54.73,23.33,124.3,79.59,NULL,160.85,79.77,89.13544587,181.6912961,26.75,99.96,56.19,40.7,99.84,136.65,54.85635078,39.86,36.695,81.15,88.59,76.59,52.35,46.28,67.42,78.31
25/04/2014,20.43,111.41,87.03,128.66,104.69,52.8,23,123.99,78.23,NULL,158.24,79.38,88.20248916,181.1277493,26.26,99.79,55.7,41.01,100.73,136.56,54.57982824,39.91,36.35,81.41,88.31,75.66,49.7325,45.94,66.65,78.62
28/04/2014,21.22,111.48,87.06,127.04,104.26,49.13,23.02,125.73,77.78,NULL,156.54,80.17,88.0216098,184.480375,26.33,101.34,55.49,41.03,100.31,137.23,54.04585368,40.87,35.835,82.94,89.64,75.74,50.355,46.6,67.45,79.76
29/04/2014,21.15,111.9,87.79,128.37,105.3,50.76,23.16,125.97,78.64,NULL,158.24,79.52,88.03112977,186.362048,26.48,101.03,56.1,40.57,101.5,137.55,55.99104672,40.51,36.24,82.44,90.9,75.2,50.6675,46.77,67.32,79.67
30/04/2014,21.07,111.75,87.43,129.02,105.4,51.65,23.11,125.52,79.34,NULL,159.82,79.51,88.44048832,187.6610711,26.69,101.29,55.98,40.79,101.38,139.09,55.83848256,40.4,36.475,82.55,90.58,75.04,50.6525,46.73,67.9,79.71
01/05/2014,21.12,112.76,86.82,128.46,105.07,52.08,23.01,124.94,79.56,NULL,160.37,79.33,87.81217054,184.8528889,26.45,100.53,55.72,40.78,100.96,140.81,56.84922012,40,36.46,82.34,90.83,74.95,51.5225,47.22,69.43,79.7
02/05/2014,21.16,112.42,86.93,129.94,105.01,52.44,22.94,124.72,80.31,NULL,158.88,79.4,87.9359301,182.8565962,26.41,99.31,55.58,40.95,101.43,140.12,55.51428372,39.69,36.495,81.92,91,75.03,51.105,47.12,68.86,79.12
05/05/2014,21.46,113.18,87.36,131.96,104.52,53.65,22.955,125.36,81.22,NULL,156.35,78.69,88.1644093,182.6846666,26.17,100,54.22,40.76,101.14,140.61,55.90522938,39.43,36.645,81.7,90.65,75.23,51.7825,47.39,69.85,78.62
06/05/2014,21.23,112.28,86.2,130.83,103.87,51.78,22.72,124.97,81.03,NULL,154.54,77.42,87.18385275,181.5098149,26.2,99.51,53.34,40.49,100.95,139.29,54.45586986,39.06,36.125,81.13,89.88,75.26,51.34,47.47,68.78,78.01
07/05/2014,21.15,112.77,87.98,130.35,104.62,50.43,22.87,126.23,80.29,NULL,155.52,77.08,88.45952826,180.8125452,26.37,100.91,54.05,40.91,101.96,141.14,53.24489184,39.425,36.09,82.09,91.07,77.91,52.175,48.1,69.87,77.96
08/05/2014,21.00,110.78,88.62,130.57,104.94,50.15,23.018,125.09,81.6,NULL,157.4,77.05,88.49760812,180.4400312,26.34,100.5,54.36,40.73,101.95,140.83,52.28183058,39.64,36.525,82.16,91.24,76.89,52.725,48.49,68.69,78.69
09/05/2014,20.91,111.4825,88.84,131.1,105.06,50.28,23.02,125.03,81.95,NULL,157.2,77.71,88.34528866,181.5575731,26.3,100.91,54.01,40.87,102.93,141.34,52.64417046,39.54,36.725,82.39,91.3,76.95,52.7025,48.48,68.66,79.2
12/05/2014,21.17,111.73,89.66,132.6,106.2,53.43,23.19,125.24,82.42,NULL,159.55,78.27,89.85896332,183.9359315,26.37,100.52,54.65,40.82,102.86,142.82,52.72045254,39.97,37.315,81.73,92.04,77.74,52.925,48.16,69.35,79.15
13/05/2014,21.21,110.81,89.09,133.45,107.15,52.28,22.86,125.85,82.08,NULL,160.28,77.27,89.69712389,183.5729692,26.45,101.02,54.62,41.11,103.53,142.43,53.1590745,40.42,37.295,81.61,92.91,78.04,53.015,47.85,69.57,79.14
14/05/2014,21.21,112.07,88.46,132.99,106.53,51.88,22.8099,126.42,80.92,NULL,159.45,76.31,88.28816886,180.2585501,26.33,100.87,54.36,40.89,103.03,141.6,53.75026062,40.24,36.79,81.17,92.65,77.17,52.465,48.01,68.61,78.74
15/05/2014,21.03,110.29,87.6,131.21,104.99,51.42,24.18,123.81,80.15,NULL,156.64,76.24,86.78401416,178.0998794,26.01,100.69,53.51,40.52,102.5,140.98,53.29256814,39.6,36.47,80.53,92.37,76.48,51.8625,47.96,68.11,76.83
16/05/2014,21.34,111.94,87.5,130.81,106.03,51.8,24.37,123.18,80.39,NULL,156.43,77.36,86.82209403,178.6729778,25.82,100.58,53.31,40.89,103.14,141.13,53.27349762,39.83,36.97,80.33,92.58,76.65,52.4525,49.07,67.77,77.01
19/05/2014,21.59,112.08,88.12,131.35,105.39,53.23,24.35,122.95,81.05,NULL,157.67,76.5,87.47897171,178.615668,26.04,100.64,53.83,40.71,102.09,141.67,53.7311901,39.75,37.245,79.93,92.77,77.2,52.59,49.15,69.54,76.61
20/05/2014,21.60,112.22,87.09,129.58,101.56,52.89,24.12,122.5,81.09,NULL,156.35,77.96,86.02241684,176.600272,26.04,100.25,53.72,40.58,101.53,140.23,53.397456,39.68,36.63,80.23,92.67,76.66,51.98,48.65,68.88,75.69
21/05/2014,21.65,113.49,87.86,130.96,102.88,50.19,24.48,124.16,82.19,NULL,159.35,78.08,86.87921383,178.033018,26.2,101.14,54.12,40.87,102.56,140.66,53.95050108,40.35,37.105,80.49,92.86,77.72,52.525,49.17,68.85,75.66
22/05/2014,21.69,114.86,88.15,131.84,103.08,53.27,24.38,123.63,82.35,NULL,159.85,78.78,87.06009319,177.3548515,26.15,100.96,54.55,40.58,102.45,140.31,53.86468374,40.1,37.44,80.65,93.01,78.34,52.3425,49.45,69.83,75.39
23/05/2014,21.93,114.33,88.78,132.41,104.03,53.41,24.52,123.37,83.32,NULL,160.16,79.18,87.55513144,177.6031942,26.289,100.98,54.53,40.58,102,141.14,54.16981206,40.12,37.925,80.52,92.86,78.77,53.0175,49.74,69.79,75.61
27/05/2014,22.34,115.89,91.39,134.17,103.68,54.36,24.71,122.84,83.74,NULL,161.77,79.69,87.92641013,176.4952039,26.71,100.81,55.14,40.77,102.36,141.44,54.05538894,40.19,38.305,80.08,93.49,79.11,53.625,49.62,70.24,75.59
28/05/2014,22.29,115.67,91.06,134.33,102.91,53.34,24.82,122.52,83.6,NULL,161.19,79.68,88.06920963,174.8714251,26.88,100.3,55.45,40.58,101.3,141.43,53.7788664,40.01,38.135,80.1,93.46,78.58,53.45,49.74,69.81,75.53
29/05/2014,22.69,116,91.28,135.14,103.6,54.4,24.68,122.32,84.03,NULL,160.74,79.9,88.37384856,175.5209366,26.96,100.76,55.72,40.66,101.34,142.39,55.0184502,40.34,38.19,80.4,94.1,79.37,53.6675,49.72,71.11,75.98
30/05/2014,22.61,115.99,91.5,135.25,102.23,52.63,24.62,122.79,84.01,NULL,159.81,80.23,88.67848748,176.094035,27.32,101.46,55.57,40.91,101.43,142.55,55.17101436,40.94,38.455,80.79,93.45,79.63,53.7075,49.96,71.91,76.77
02/06/2014,22.45,116.45,91.89,135.9,103.76,52.38,24.78,122.21,84.27,NULL,160.03,80.84,88.92600661,177.3644032,27.26,102.17,55.35,40.86,102.03,142.32,55.23776118,40.79,38.36,80.36,93.71,79.47,53.38,50.05,72.01,76.76
03/06/2014,22.77,117.12,91.73,135.88,104.49,50.95,24.675,122.55,83.88,NULL,161.8,80.67,88.78320712,176.1035867,27.66,102.46,55.6,40.88,101.45,142.89,55.21869066,40.29,37.775,79.93,93.41,79.88,52.83,49.29,71.56,76.71
04/06/2014,23.03,119.15,91.81,135.33,104.31,51.07,24.5,122.35,84.24,NULL,162.39,80.54,89.34488514,176.2373096,27.6,102.68,55.68,40.79,102.44,142.26,55.23776118,40.32,38.065,79.86,94.67,80.51,52.8575,49.15,74.56,77.13
05/06/2014,23.12,117.74,92.8,136.82,106.96,51.37,24.7,123.52,84.78,NULL,162.58,80.38,90.39208145,177.6414007,27.66,103.22,56.63,40.89,102.45,143.71,55.3998606,41.21,37.935,80.11,94.97,79.8,53.055,49.28,75.6,77.32
06/06/2014,23.06,117.82,94.91,138.25,108.18,51.8,24.83,124.19,84.61,NULL,166.19,80.64,90.63008061,178.0139147,28.17,103.18,56.97,40.99,101.96,144.64,55.1614791,41.48,38.115,80.03,94.36,79.93,53.25,49.42,75.03,77.21
09/06/2014,23.43,116.4,95.57,137.96,108.75,51.71,24.8,124.37,85.48,NULL,166,80.61,91.21079856,177.8706401,27.91,103.22,57.42,40.91,101.38,145.32,55.24729644,41.27,38.335,80.09,94.66,79.76,53.145,49.57,74.92,77.01
10/06/2014,23.56,117.1,95.28,137.25,109.31,53.06,25,125.34,84.75,NULL,166.36,80.74,90.76336014,176.0271736,28.24,104.1,57.9,41.07,100.88,144.97,55.77173574,41.11,38.155,80.15,95.1,79.81,53.5625,49.52,74.74,76.62
11/06/2014,23.47,116.34,95.08,134.1,108.69,53.31,25.04,125.18,84.31,NULL,165.43,79.81,90.35400158,174.078639,27.93,103.32,57.27,40.86,100.42,144.41,56.07686406,40.86,37.57,80.06,94.9,80.17,53.17,49.37,74.67,76.16
12/06/2014,23.07,116.2,94.76,132.19,106.65,53.04,24.66,126.11,82.8,NULL,165.96,78.43,89.16400577,173.0948201,27.96,102.53,57.04,40.42,99.76,143.07,55.5905658,40.58,37.385,79.76,95,79.44,52.9425,49.04,72.47,75.73
13/06/2014,22.82,116.03,94.85,132.29,106.77,54.31,24.7,127.26,82.8,NULL,165.89,78.07,89.2687254,174.3747398,29.87,102.53,57.04,40.37,100.49,143.36,55.53335424,41.23,37.31,79.64,95.41,79.18,52.8225,49.18,73.06,75.28
16/06/2014,23.05,116.16,94.37,132.54,106.81,54.61,24.53,128.54,83.3,NULL,165.85,78.9,89.2972853,174.1741554,30.01,102.45,56.87,40.66,101.1,143.32,55.37125482,41.5,37.275,79.69,95.46,78,52.56,49.31,73.29,75.34
17/06/2014,23.02,116.17,94.66,132.45,106.67,57.82,24.5,128.83,83.16,NULL,168.22,80.02,89.77328363,174.0881906,29.95,101.93,57.42,40.92,101.27,143.69,55.36171956,41.68,37.545,79.58,95.22,78.17,52.7025,49.21,73.1,74.99
18/06/2014,23.05,117.49,95.56,132.48,107.48,57.76,24.63,130.28,83.58,NULL,169.86,80.71,89.668564,175.3681104,29.93,102.81,57.78,41.56,101.35,144.33,55.69545366,41.65,38.105,79.79,95.4,79.21,52.8125,49.42,76.08,75.7
19/06/2014,22.97,117.85,95.07,132.82,107.25,57.88,24.71,131.99,83.77,NULL,169.73,80.44,89.90656316,174.6230825,30.09,103.81,57.3,41.79,101.91,144.49,55.5905658,41.51,37.82,80.24,95.6,80.51,52.58,49.47,75.39,75.87
20/06/2014,22.73,120.97,95.54,132.1,109.38,57.51,24.83,132.34,82.82,NULL,169.84,80.17,90.26832188,173.4100242,30.2,105.27,57.55,41.69,101.92,145.16,56.18175192,41.68,37.55,79.93,94.59,81.41,52.3725,49.39,74.54,75.68
23/06/2014,22.71,119.13,95.51,130.85,108.78,58,24.7,132.98,82.76,NULL,170.24,80.64,89.74472373,173.973571,30.23,104.75,58.19,41.73,101.91,144.09,55.781271,41.99,37.725,79.52,94.95,81.49,52.3675,49.73,73.73,75.79
24/06/2014,22.57,118.79,94.43,129.15,107.81,57.46,24.53,131.77,82.68,NULL,168.23,80.43,88.55472792,172.7700643,30.5,104.59,57.42,41.85,101.47,143.09,55.22822592,41.745,37.49,79.01,94.67,81.74,51.9475,49.28,72.48,75.97
25/06/2014,22.59,119.42,94.64,127.06,108.44,57.41,24.72,131.23,83.9,NULL,168.38,80.53,88.73560728,172.6172381,30.88,105.76,57.53,41.96,101.61,143.65,56.12454036,42.03,38.235,79.32,94.86,82.34,52.265,49.41,74.19,75.62
26/06/2014,22.73,119.14,94.3,128.02,108.52,57.17,24.65,130.92,84.45,NULL,168.01,80.75,88.59280779,172.2829307,30.78,105.65,57.39,42.03,101.51,143.73,55.80987678,41.72,38.43,78.62,94.41,82.29,52.24,49.21,74.23,74.91
27/06/2014,23.00,118.59,94.93,128.54,108.78,57.38,24.7,130.36,85.3,NULL,166.78,81.13,88.78320712,173.5628504,30.93,104.99,57.53,42.19,101.46,143.69,54.85635078,42.25,38.84,79.02,93.92,82,52.32,49.32,74.1,75.34
30/06/2014,23.23,118.37,94.87,127.23,108.67,58.08,24.85,130.55,85.74,NULL,167.44,80.96,88.48808816,173.1425783,30.9,104.62,57.62,42.36,100.74,143.24,55.1614791,41.7,38.775,78.59,94.07,81.75,52.6775,48.93,74.13,75.07
01/07/2014,23.38,120.31,95.35,128.15,109.17,59.2,25.08,130.54,86.47,NULL,166.81,81.82,90.04936265,177.9948114,30.98,105.87,57.57,42.29,101,144.56,55.79080626,41.87,39,79.28,95.21,81.89,53.5625,49.37,73.78,75.28
02/07/2014,23.37,121.03,95.21,127.62,109.56,58.91,25.03,130.23,86.44,NULL,166.89,81.98,89.75424369,179.943346,30.98,105.86,56.97,42.29,100.53,145.23,56.3057103,41.9,38.895,79.56,94.62,82.49,53.71,49.66,73.04,75.62
03/07/2014,23.51,122.85,95.84,128.51,111.08,58.76,25.19,131.19,86.84,NULL,169.46,82.05,90.32544168,180.0770689,31.14,105.42,57.05,42.23,100.98,145.41,56.4487392,41.8,39.225,79.98,94.84,83.35,54.1275,49.71,73.98,75.75
07/07/2014,23.99,120.16,95.4,129.09,110.16,57.34,25.23,130.47,86.59,NULL,167.78,81.42,89.84944336,179.6090386,31.03,106.47,56.67,42.14,100.17,144.91,55.80034152,41.99,39.325,80.19,94.55,82.22,54.185,49.75,73.58,76.07
08/07/2014,23.84,119.96,94.57,126.79,109.46,54.89,25.07,129.9,85.86,NULL,164.91,80.76,89.68760393,178.8258041,30.79,105.72,55.76,41.94,100.09,144.56,55.46660742,41.78,38.835,80.56,94.14,81.93,53.815,48.76,71.12,76.65
09/07/2014,23.85,119.57,94.74,126.79,110.14,54.6,25.44,131.39,87.22,NULL,164.67,80.73,90.00176282,179.9720009,30.89,106.04,56.02,41.95,101.07,144.68,55.8289473,41.67,39.345,81.67,94.7,82.74,54.04,48.9,71.95,77.21
10/07/2014,23.76,118.95,94.46,126.79,109.36,54.3,25.44,130.25,86.86,NULL,163.42,79.4,89.75424369,179.2842828,31.26,105.8,55.56,42.26,100.58,143.89,55.85755308,41.685,38.75,81.61,94.3,82.08,53.885,49.64,71.53,77.06
11/07/2014,23.81,119.77,94.47,128.09,109.96,54.21,25.52,128.47,86.89,NULL,164.8,79.61,90.34448161,179.570832,31.25,105.1,55.8,41.97,100.37,144.31,55.72405944,42.09,38.645,81.16,94.68,82.87,54.25,50.32,71.66,76.82
14/07/2014,24.11,118.98,94.54,129.52,110.09,54.73,25.44,129.26,86.76,NULL,167,79.46,91.14415879,181.347437,31.49,105.38,56.29,42.38,100.47,145,55.47614268,42.14,38.975,81.32,95.56,84.27,55.2575,50.53,71.49,76.55
15/07/2014,23.83,116.86,94.45,129.1,109.85,53.74,25.67,129.26,86.15,NULL,169.17,79.86,91.35359806,180.0388624,31.71,103.28,58.27,42.1,100.3,145.06,55.21869066,42.45,39.015,81.26,95.95,83.9,55.445,50.71,71.59,76.84
16/07/2014,23.70,117.71,94.47,127.42,111.4,53.95,25.98,130.89,85.35,NULL,170.47,79.66,91.76295661,183.735347,34.65,102.22,58.71,42.12,99.27,146.17,55.4475369,44.08,38.46,80.94,95.62,83.76,55.6675,50.96,71.42,76.86
17/07/2014,23.27,115.39,92.99,125.88,109.07,52.64,25.63,130.08,85.03,NULL,170.14,79.55,90.60152071,183.8595184,33.7,100.37,57.86,42.02,98.37,143.54,54.9230976,44.53,38.265,80.4,94.7,85.11,54.47,50.32,70.18,76.61
